album title,song title,song id,year
N/A,Run for Your Life,71863,N/A
N/A,Saints,989834,N/A
Very Together,Saints (When The Saints Go Marching In),1439162,1969
N/A,Saints (When The Saints Go Marching In),1439162,N/A
N/A,Save The Last Dance For Me,5259880,N/A
Tomorrow Never Knows,Savoy Truffle,123832,2012
The Beatles (The White Album),Savoy Truffle,123832,1968
The Beatles (The Original Studio Recordings) Boxset,Savoy Truffle,123832,2009
N/A,Savoy Truffle,123832,N/A
N/A,Savoy Truffle (2018 Mix),4078840,N/A
The Beatles (White Album) [Super Deluxe],Savoy Truffle (2018 Mix),4078840,2018
N/A,Savoy Truffle (Instrumental Backing Track),4078652,N/A
The Beatles - Study Songs Vol. 2,Savoy Truffle (Instrumental Backing Track),4078652,2020
The Beatles (White Album) [Super Deluxe],Savoy Truffle (Instrumental Backing Track),4078652,2018
Yellow Submarine,Sea of Holes,2896823,1969
Yellow Submarine,Sea of Monsters,210184,1969
The Beatles - Meditation Mix,Sea of Time,210183,2020
Yellow Submarine,Sea of Time,210183,1969
N/A,Searchin',210542,N/A
Anthology 1,Searchin',210542,1995
N/A,September in the Rain,1141233,N/A
Live At The BBC. Disk 2,Set Fire To That Lot! (Speech),1501477,1994
N/A,Set Fire To That Lot! (Speech),1501477,N/A
The Beatles (The White Album),Sexy Sadie,76306,1968
The Beatles (The Original Studio Recordings) Boxset,Sexy Sadie,76306,2009
N/A,Sexy Sadie,76306,N/A
The Beatles (White Album) [Super Deluxe],Sexy Sadie (2018 Mix),4078835,2018
N/A,Sexy Sadie (2018 Mix),4078835,N/A
The Beatles (White Album) [Super Deluxe],Sexy Sadie (Esher Demo),4078586,2018
N/A,Sexy Sadie (Esher Demo),4078586,N/A
N/A,Sexy Sadie (Take 3),4078619,N/A
The Beatles (White Album) [Super Deluxe],Sexy Sadie (Take 3),4078619,2018
Anthology 3,Sexy Sadie (Take 6),5349826,1996
Sgt. Pepper's Lonely Hearts Club Band,Sgt. Pepper's Lonely Hearts Club Band,76560,1967
Sgt. Pepper's Lonely Hearts Club Band (Super Deluxe Edition),Sgt. Pepper's Lonely Hearts Club Band,76560,2017
Yellow Submarine Songtrack,Sgt. Pepper's Lonely Hearts Club Band,76560,1999
The Beatles (The Original Studio Recordings) Boxset,Sgt. Pepper's Lonely Hearts Club Band,76560,2009
N/A,Sgt. Pepper's Lonely Hearts Club Band,76560,N/A
1967-1970 (The Blue Album),Sgt. Pepper's Lonely Hearts Club Band,76560,1973
N/A,Sgt. Pepper's Lonely Hearts Club Band (2017 Remix),5307812,N/A
Sgt. Pepper's Lonely Hearts Club Band (Super Deluxe Edition),Sgt. Pepper's Lonely Hearts Club Band (2017 Remix),5307812,2017
The Beatles (The Original Studio Recordings) Boxset,Sgt. Pepper's Lonely Hearts Club Band (Reprise),209761,2009
N/A,Sgt. Pepper's Lonely Hearts Club Band (Reprise),209761,N/A
Sgt. Pepper's Lonely Hearts Club Band (Super Deluxe Edition),Sgt. Pepper's Lonely Hearts Club Band (Reprise),209761,2017
Sgt. Pepper's Lonely Hearts Club Band,Sgt. Pepper's Lonely Hearts Club Band (Reprise),209761,1967
Sgt. Pepper's Lonely Hearts Club Band (Super Deluxe Edition),Sgt. Pepper's Lonely Hearts Club Band (Reprise) (Speech and Take 8),3112258,2017
N/A,Sgt. Pepper's Lonely Hearts Club Band (Reprise) (Speech and Take 8),3112258,N/A
N/A,Sgt. Pepper's Lonely Hearts Club Band (Reprise) [2017 Remix],5307829,N/A
Sgt. Pepper's Lonely Hearts Club Band (Super Deluxe Edition),Sgt. Pepper's Lonely Hearts Club Band (Reprise) [2017 Remix],5307829,2017
Anthology 2,Sgt. Pepper's Lonely Hearts Club Band (Reprise) [Take 5],5373552,1996
N/A,Sgt. Pepper's Lonely Hearts Club Band (Reprise/LOVE Version),5174594,N/A
Love,Sgt. Pepper's Lonely Hearts Club Band (Reprise/LOVE Version),5174594,2006
Sgt. Pepper's Lonely Hearts Club Band (Super Deluxe Edition),Sgt. Pepper's Lonely Hearts Club Band (Take 1 - Instrumental),5307908,2017
N/A,Sgt. Pepper's Lonely Hearts Club Band (Take 1 - Instrumental),5307908,N/A
Sgt. Pepper's Lonely Hearts Club Band (Super Deluxe Edition),Sgt. Pepper's Lonely Hearts Club Band (Take 9 and Speech),3108610,2017
N/A,Sgt. Pepper's Lonely Hearts Club Band (Take 9 and Speech),3108610,N/A
N/A,Sha La La La La!,210307,N/A
Live At The BBC. Disk 1,"Sha La La La La! (Live at the BBC for ""Pop Go The Beatles"" / 11th June, 1963)",5373386,1994
N/A,"Sha La La La La! (Live at the BBC for ""Pop Go The Beatles"" / 11th June, 1963)",5373386,N/A
N/A,"Shake, Rattle, And Roll",1062558,N/A
Abbey Road (Super Deluxe Edition),She Came In Through the Bathroom Window (2019 Mix),5307747,2019
N/A,She Came In Through the Bathroom Window (2019 Mix),5307747,N/A
Anthology 3,She Came In Through the Bathroom Window (Savile Row Sessions),5337422,1996
Abbey Road,She Came in Through the Bathroom Window,107913,1969
N/A,She Came in Through the Bathroom Window,107913,N/A
Abbey Road (Super Deluxe Edition),She Came in Through the Bathroom Window (Take 27),4773383,2019
N/A,She Came in Through the Bathroom Window (Take 27),4773383,N/A
N/A,She Loves You,111329,N/A
The U.S. Albums,She Loves You,111329,2014
The Beatles' Million Sellers (EP),She Loves You,111329,1965
1962-1966 (The Red Album),She Loves You,111329,1973
Past Masters * Volume One,She Loves You,111329,1988
20 Greatest Hits,She Loves You,111329,1982
The Beatles' Second Album,She Loves You,111329,1964
The Singles Collection,She Loves You,111329,2019
The Japan Box,She Loves You,111329,2014
Ain't She Sweet,She Loves You,5522498,1964
Twist and Shout,She Loves You,111329,1964
Anthology 1,She Loves You,111329,1995
1,She Loves You,111329,2000
The Beatles Bootleg Recordings 1963,"She Loves You (Live at the BBC for ""Easy Beat"" / 20th October, 1963)",5343716,2013
The Beatles at the Hollywood Bowl,She Loves You [Live at the Hollywood Bowl],5376403,1977
N/A,She Loves You [Live at the Hollywood Bowl],5376403,N/A
Live at the Hollywood Bowl,She Loves You [Live at the Hollywood Bowl],5376403,2016
Revolver (US),She Said She Said,106577,1966
The Beatles (The Original Studio Recordings) Boxset,She Said She Said,106577,2009
Revolver (UK),She Said She Said,106577,1966
The U.S. Albums,She Said She Said,106577,2014
N/A,She Said She Said,106577,N/A
Tomorrow Never Knows,She Said She Said,106577,2012
N/A,She's A Woman [Live at the BBC Disk 2],5402945,N/A
Live At The BBC. Disk 2,She's A Woman [Live at the BBC Disk 2],5402945,1994
Sgt. Pepper's Lonely Hearts Club Band,She's Leaving Home,51118,1967
Sgt. Pepper's Lonely Hearts Club Band (Super Deluxe Edition),She's Leaving Home,51118,2017
The Beatles (The Original Studio Recordings) Boxset,She's Leaving Home,51118,2009
Love Songs,She's Leaving Home,51118,1977
N/A,She's Leaving Home,51118,N/A
The Beatles Ballads,She's Leaving Home,51118,1980
Sgt. Pepper's Lonely Hearts Club Band (Super Deluxe Edition),She's Leaving Home (2017 Remix),5307822,2017
N/A,She's Leaving Home (2017 Remix),5307822,N/A
The Beatles - Study Songs Vol. 1,She's Leaving Home (Take 1/Instrumental),3112056,2020
Sgt. Pepper's Lonely Hearts Club Band (Super Deluxe Edition),She's Leaving Home (Take 1/Instrumental),3112056,2017
N/A,She's Leaving Home (Take 1/Instrumental),3112056,N/A
Sgt. Pepper's Lonely Hearts Club Band (Super Deluxe Edition),She's Leaving Home (Take 6 - Instrumental),5307920,2017
Sgt. Pepper's Lonely Hearts Club Band (Super Deluxe Edition),She's Leaving Home (Unreleased First Mono Mix),5307928,2017
Rarities,She's a Woman,210236,1978
The Beatles (EP),She's a Woman,210236,1981
Beatles '65,She's a Woman,210236,1964
N/A,She's a Woman,210236,N/A
The Singles Collection,She's a Woman,210236,2019
The U.S. Albums,She's a Woman,210236,2014
Past Masters * Volume One,She's a Woman,210236,1988
N/A,"She's a Woman (Live at Nippon Budokan Hall, Tokyo)",5373531,N/A
Anthology 2,"She's a Woman (Live at Nippon Budokan Hall, Tokyo)",5373531,1996
N/A,She's a Woman [Live at the Hollywood Bowl],5376383,N/A
Live at the Hollywood Bowl,She's a Woman [Live at the Hollywood Bowl],5376383,2016
The Beatles at the Hollywood Bowl,She's a Woman [Live at the Hollywood Bowl],5376383,1977
N/A,Shimmy Shake (Live in Germany),4817145,N/A
"Live! at the Star-Club in Hamburg, Germany; 1962",Shimmy Shake (Live in Germany),4817145,1977
N/A,Shout,210564,N/A
Anthology 1,Shout,210564,1995
Rarities,Sie Liebt Dich,210217,1978
N/A,Sie Liebt Dich,210217,N/A
Past Masters * Volume One,Sie Liebt Dich,210217,1988
I Saw Her Standing There,Skinny Minnie,990335,2013
The Beatles Again!!!,Slow Down,123849,1964
Long Tall Sally (EP),Slow Down,123849,1964
N/A,Slow Down,123849,N/A
The U.S. Albums,Slow Down,123849,2014
Something New,Slow Down,123849,1964
Past Masters * Volume One,Slow Down,123849,1988
Rock 'n' Roll Music,Slow Down,123849,1976
Rarities,Slow Down,123849,1978
Live At The BBC. Disk 2,Slow Down [Live at the BBC Disk 2],5403131,1994
N/A,Slow Down [Live at the BBC Disk 2],5403131,N/A
The U.S. Albums,Sneaky Haircuts and More About Paul (Spoken Word),5093086,2014
Live At The BBC. Disk 2,So How Come (No One Loves Me),210754,1994
N/A,So How Come (No One Loves Me),210754,N/A
N/A,"Soldier of Love (Live at the BBC for ""Pop Go The Beatles"" / 16th July, 1963)",5373396,N/A
Live At The BBC. Disk 1,"Soldier of Love (Live at the BBC for ""Pop Go The Beatles"" / 16th July, 1963)",5373396,1994
Live At The BBC. Disk 1,Soldier of Love (Live at the BBC),210313,1994
N/A,Soldier of Love (Live at the BBC),210313,N/A
N/A,Some Other Guy,210305,N/A
N/A,"Some Other Guy (Live at the BBC for ""Easy Beat"" / 23rd June, 1963)",5373384,N/A
Live At The BBC. Disk 1,"Some Other Guy (Live at the BBC for ""Easy Beat"" / 23rd June, 1963)",5373384,1994
The Beatles Bootleg Recordings 1963,"Some Other Guy (Live at the BBC for ""Saturday Club"" / 26th January, 1963)",5343677,2013
The Beatles Ballads,Something,87564,1980
The Singles Collection,Something,87564,2019
Abbey Road,Something,87564,1969
Love Songs,Something,87564,1977
Anthology Highlights,Something,87564,2011
1967-1970 (The Blue Album),Something,87564,1973
N/A,Something,87564,N/A
1,Something,87564,2000
Abbey Road (Super Deluxe Edition),Something (2019 Mix),4769120,2019
N/A,Something (2019 Mix),4769120,N/A
Abbey Road (Super Deluxe Edition),Something (Studio Demo),4773368,2019
Anthology 3,Something (Studio Demo),4773368,1996
N/A,Something (Studio Demo),4773368,N/A
N/A,Something (Take 39/Instrumental/Strings Only),4769130,N/A
The Beatles - Study Songs Vol. 1,Something (Take 39/Instrumental/Strings Only),4769130,2020
Abbey Road (Super Deluxe Edition),Something (Take 39/Instrumental/Strings Only),4769130,2019
N/A,Something/Blue Jay Way (LOVE Version),5169193,N/A
N/A,Something/Blue Jay Way (Transition),1650779,N/A
Love,Something/Blue Jay Way (Transition),1650779,2006
Anthology 1,Sometimes I'd Borrow...Those Still Exist (Interview),5376150,1995
N/A,Sour Milk Sea,359346,N/A
The Beatles (White Album) [Super Deluxe],Sour Milk Sea (Esher Demo),4078590,2018
N/A,Sour Milk Sea (Esher Demo),4078590,N/A
The Beatles (White Album) [Super Deluxe],St. Louis Blues (Studio Jam),4078622,2018
N/A,St. Louis Blues (Studio Jam),4078622,N/A
Complete Rooftop Concert (Unofficial),Stage Settings,5842090,2008
N/A,Stage Settings,5842090,N/A
Now Again!,Stand By Me,318460,1974
N/A,Stand By Me,1335412,N/A
N/A,Step Inside Love,1156439,N/A
N/A,Step Inside Love (Studio Jam),4078645,N/A
The Beatles (White Album) [Super Deluxe],Step Inside Love (Studio Jam),4078645,2018
Anthology 3,Step Inside Love / Los Paranoias,210674,1996
N/A,Step Inside Love / Los Paranoias,210674,N/A
N/A,Stranger in My Arms,1755240,N/A
N/A,Strawberry Fields Forever,68179,N/A
The Singles Collection,Strawberry Fields Forever,68179,2019
Sgt. Pepper's Lonely Hearts Club Band (Super Deluxe Edition),Strawberry Fields Forever,68179,2017
The Beatles (The Original Studio Recordings) Boxset,Strawberry Fields Forever,68179,2009
Strawberry Fields Forever / Penny Lane (EP),Strawberry Fields Forever,68179,1967
Magical Mystery Tour (US),Strawberry Fields Forever,68179,1967
1967-1970 (The Blue Album),Strawberry Fields Forever,68179,1973
N/A,Strawberry Fields Forever (Demo Sequence),5373532,N/A
Anthology 2,Strawberry Fields Forever (Demo Sequence),5373532,1996
N/A,Strawberry Fields Forever (LOVE Version),5165309,N/A
Love,Strawberry Fields Forever (LOVE Version),5165309,2006
Sgt. Pepper's Lonely Hearts Club Band (Super Deluxe Edition),Strawberry Fields Forever (Stereo Mix - 2015),5307901,2017
N/A,Strawberry Fields Forever (Stereo Mix - 2015),5307901,N/A
Anthology 2,Strawberry Fields Forever (Take 1),1431296,1996
Anthology Highlights,Strawberry Fields Forever (Take 1),1431296,2011
N/A,Strawberry Fields Forever (Take 1),1431296,N/A
Sgt. Pepper's Lonely Hearts Club Band (Super Deluxe Edition),Strawberry Fields Forever (Take 1),1431296,2017
Sgt. Pepper's Lonely Hearts Club Band (Super Deluxe Edition),Strawberry Fields Forever (Take 26),3112297,2017
N/A,Strawberry Fields Forever (Take 26),3112297,N/A
N/A,Strawberry Fields Forever (Take 7 & Edit Piece),1510261,N/A
Anthology 2,Strawberry Fields Forever (Take 7 & Edit Piece),1510261,1996
Sgt. Pepper's Lonely Hearts Club Band (Super Deluxe Edition),Strawberry Fields Forever (Take 7),3112284,2017
N/A,Strawberry Fields Forever (Take 7),3112284,N/A
Sgt. Pepper's Lonely Hearts Club Band (Super Deluxe Edition),"Strawberry Fields Forever"" (Take 4)",5307900,2017
N/A,"Strawberry Fields Forever"" (Take 4)",5307900,N/A
Abbey Road,Sun King,107909,1969
N/A,Sun King,107909,N/A
Abbey Road (Super Deluxe Edition),Sun King (2019 Mix),5307744,2019
The Beatles - Meditation Mix,Sun King (2019 Mix),5307744,2020
N/A,Sun King (2019 Mix),5307744,N/A
N/A,Sun King (Take 20),4773380,N/A
Abbey Road (Super Deluxe Edition),Sun King (Take 20),4773380,2019
On Air - Live At The BBC Volume 2,Sure To Fall (In Love With You),210304,2013
N/A,Sure To Fall (In Love With You),210304,N/A
N/A,Sure to Fall,2241133,N/A
Live At The BBC. Disk 1,"Sure to Fall (In Love with You) [Live at the BBC for ""Pop Go The Beatles"" / 18th June, 1963]",5373383,1994
N/A,"Sure to Fall (In Love with You) [Live at the BBC for ""Pop Go The Beatles"" / 18th June, 1963]",5373383,N/A
N/A,Suzy Parker,1335672,N/A
N/A,Swanee River,1753381,N/A
N/A,Sweet Georgia Brown,1589677,N/A
The Savage Young Beatles,Sweet Georgia Brown,1589677,1965
Very Together,Sweet Georgia Brown,1589677,1969
Les Beatles,Sweet Georgia Brown,1589677,1964
Ain't She Sweet,Sweet Georgia Brown,1589677,1964
N/A,Sweet Little Sixteen (Live in Germany),4817113,N/A
First Live Recordings Volume One,Sweet Little Sixteen (Live in Germany),4817113,1979
"Live! at the Star-Club in Hamburg, Germany; 1962",Sweet Little Sixteen (Live in Germany),4817113,1977
Live At The BBC. Disk 2,Sweet Little Sixteen [Live at the BBC Disk 2],210352,1994
N/A,Sweet Little Sixteen [Live at the BBC Disk 2],210352,N/A
N/A,Take Good Care of My Baby,1693573,N/A
Ain't She Sweet,"Take Out Some Insurance On Me, Baby",2220555,1964
Very Together,"Take Out Some Insurance On Me, Baby",2220555,1969
"Live! at the Star-Club in Hamburg, Germany; 1962",Talkin' 'Bout You (Live in Germany),4817144,1977
N/A,Talkin' 'Bout You (Live in Germany),4817144,N/A
The U.S. Albums,Taxman,75223,2014
The Beatles (The Original Studio Recordings) Boxset,Taxman,75223,2009
Rock 'n' Roll Music,Taxman,75223,1976
N/A,Taxman,75223,N/A
Revolver (US),Taxman,75223,1966
Revolver (UK),Taxman,75223,1966
Anthology 2,Taxman (Take 11),5373511,1996
N/A,Taxman (Take 11),5373511,N/A
Anthology 3,Teddy Boy (Savile Row Sessions),210694,1996
N/A,Teddy Boy (Savile Row Sessions),210694,N/A
Love Songs,Tell Me What You See,123818,1977
The Beatles (The Original Studio Recordings) Boxset,Tell Me What You See,123818,2009
N/A,Tell Me What You See,123818,N/A
The U.S. Albums,Tell Me What You See,123818,2014
Beatles VI,Tell Me What You See,123818,1965
Help! (UK),Tell Me What You See,123818,1965
N/A,Tell Me Why,123534,N/A
A Hard Day's Night (US),Tell Me Why,123534,1964
The U.S. Albums,Tell Me Why,123534,2014
Something New,Tell Me Why,123534,1964
The Beatles (The Original Studio Recordings) Boxset,Tell Me Why,123534,2009
Extracts From the Film 'A Hard Day's Night',Tell Me Why,123534,1964
A Hard Day's Night (UK),Tell Me Why,123534,1964
N/A,Tell Me Why (EP),1389980,N/A
The Japan Box,Thank You Girl,123529,2014
The Beatles' Hits (EP),Thank You Girl,123529,1963
The U.S. Albums,Thank You Girl,123529,2014
Rarities,Thank You Girl,123529,1978
Past Masters * Volume One,Thank You Girl,123529,1988
The Singles Collection,Thank You Girl,123529,2019
The Beatles' Second Album,Thank You Girl,123529,1964
N/A,Thank You Girl,123529,N/A
N/A,"Thank You Girl (Live at the BBC for ""Easy Beat"" / 23rd June, 1963)",5373385,N/A
Live At The BBC. Disk 1,"Thank You Girl (Live at the BBC for ""Easy Beat"" / 23rd June, 1963)",5373385,1994
The Beatles Bootleg Recordings 1963,Thank You Girl (Take 1),5343670,2013
The Beatles Bootleg Recordings 1963,Thank You Girl (Take 5),5343672,2013
Anthology Highlights,That Means a Lot (Take 1),210580,2011
N/A,That Means a Lot (Take 1),210580,N/A
Anthology 2,That Means a Lot (Take 1),210580,1996
Anthology 1,That'll Be the Day,210536,1995
Live At The BBC. Disk 1,"That's All Right (Mama) [Live at the BBC for ""Pop Go The Beatles"" / 16th July, 1963]",5373388,1994
N/A,"That's All Right (Mama) [Live at the BBC for ""Pop Go The Beatles"" / 16th July, 1963]",5373388,N/A
N/A,That's Alright (Mama),210308,N/A
On Air - Live At The BBC Volume 2,The 49 Weeks,4698576,2013
20 Greatest Hits,The Ballad of John and Yoko,134654,1982
1967-1970 (The Blue Album),The Ballad of John and Yoko,134654,1973
N/A,The Ballad of John and Yoko,134654,N/A
The Singles Collection,The Ballad of John and Yoko,134654,2019
Past Masters * Volume Two,The Ballad of John and Yoko,134654,1988
1,The Ballad of John and Yoko,134654,2000
The U.S. Albums,The Ballad of John and Yoko,134654,2014
Hey Jude,The Ballad of John and Yoko,134654,1970
Abbey Road (Super Deluxe Edition),The Ballad of John and Yoko (Take 7),4773369,2019
N/A,The Ballad of John and Yoko (Take 7),4773369,N/A
N/A,The Beatles Compilation Discography,1004055,N/A
The U.S. Albums,The Beatles Look at Life (Spoken Word),5093087,2014
N/A,The Beatles' 1968 Christmas Record,1243314,N/A
The Beatles' Christmas Album,The Beatles' 1968 Christmas Record,1243314,1970
The Beatles Christmas Record Box,The Beatles' 1968 Christmas Record,1243314,2017
The Beatles Christmas Record Box,The Beatles' Christmas Record,1581854,2017
N/A,The Beatles' Christmas Record,1581854,N/A
The Beatles' Christmas Album,The Beatles' Christmas Record,1581854,1970
N/A,The Beatles' Seventh Christmas Record,1434548,N/A
The Beatles' Christmas Album,The Beatles' Seventh Christmas Record,1434548,1970
The Beatles Christmas Record Box,The Beatles' Seventh Christmas Record,1434548,2017
N/A,The Beatles' Third Christmas Record,1491893,N/A
The Beatles' Christmas Album,The Beatles' Third Christmas Record,1491893,1970
The Beatles Christmas Record Box,The Beatles' Third Christmas Record,1491893,2017
N/A,The Beatles: Rock Band Setlist,1515675,N/A
Help! (US),The Bitter End / You Can't Do That (Instrumental),5093095,1965
The U.S. Albums,The Bitter End / You Can't Do That (Instrumental),5093095,2014
The U.S. Albums,The Chase (Instrumental),5093096,2014
Help! (US),The Chase (Instrumental),5093096,1965
N/A,The Continuing Story of Bungalow Bill,75667,N/A
The Beatles (The White Album),The Continuing Story of Bungalow Bill,75667,1968
The Beatles (The Original Studio Recordings) Boxset,The Continuing Story of Bungalow Bill,75667,2009
N/A,The Continuing Story of Bungalow Bill (2018 Mix),4078818,N/A
The Beatles (White Album) [Super Deluxe],The Continuing Story of Bungalow Bill (2018 Mix),4078818,2018
N/A,The Continuing Story of Bungalow Bill (Esher Demo),4078575,N/A
The Beatles (White Album) [Super Deluxe],The Continuing Story of Bungalow Bill (Esher Demo),4078575,2018
The Beatles (White Album) [Super Deluxe],The Continuing Story of Bungalow Bill (Take 2),4078657,2018
N/A,The Continuing Story of Bungalow Bill (Take 2),4078657,N/A
Abbey Road,The End,107893,1969
N/A,The End,107893,N/A
Tomorrow Never Knows,The End,107893,2012
Abbey Road (Super Deluxe Edition),The End (2019 Mix),5307750,2019
N/A,The End (2019 Mix),5307750,N/A
Anthology 3,The End (Anthology Version),5363139,1996
N/A,The End (Anthology Version),5363139,N/A
Abbey Road (Super Deluxe Edition),The End (Take 3),4773379,2019
N/A,The End (Take 3),4773379,N/A
Anthology 2,The Fool On The Hill (Demo),1495724,1996
N/A,The Fool On The Hill (Demo),1495724,N/A
Anthology 2,The Fool On The Hill (Take 4),1692739,1996
N/A,The Fool On The Hill (Take 4),1692739,N/A
N/A,The Fool on the Hill,111334,N/A
The Beatles Ballads,The Fool on the Hill,111334,1980
Magical Mystery Tour (US),The Fool on the Hill,111334,1967
The Beatles (The Original Studio Recordings) Boxset,The Fool on the Hill,111334,2009
Magical Mystery Tour (UK),The Fool on the Hill,111334,1967
1967-1970 (The Blue Album),The Fool on the Hill,111334,1973
N/A,The Fool on the Hill (LOVE Version),5171786,N/A
Love,The Fool on the Hill (LOVE Version),5171786,2006
N/A,The Happy Rishikesh Song,866061,N/A
N/A,The Honeymoon Song,210349,N/A
N/A,"The Honeymoon Song (Live at the BBC for ""Pop Go The Beatles"" / 6th August, 1963)",5373407,N/A
Live At The BBC. Disk 1,"The Honeymoon Song (Live at the BBC for ""Pop Go The Beatles"" / 6th August, 1963)",5373407,1994
The Beatles (EP),The Inner Light,210247,1981
Rarities,The Inner Light,210247,1978
Past Masters * Volume Two,The Inner Light,210247,1988
N/A,The Inner Light,210247,N/A
The Singles Collection,The Inner Light,210247,2019
N/A,The Inner Light (Take 6 / Instrumental Backing Track),4078660,N/A
The Beatles - Study Songs Vol. 2,The Inner Light (Take 6 / Instrumental Backing Track),4078660,2020
The Beatles (White Album) [Super Deluxe],The Inner Light (Take 6 / Instrumental Backing Track),4078660,2018
N/A,The Long One (Trial Edit & Mix - 30 July 1969),4773385,N/A
Abbey Road (Super Deluxe Edition),The Long One (Trial Edit & Mix - 30 July 1969),4773385,2019
Let It Be,The Long and Winding Road,123451,1970
1967-1970 (The Blue Album),The Long and Winding Road,123451,1973
Love Songs,The Long and Winding Road,123451,1977
1,The Long and Winding Road,123451,2000
Anthology Highlights,The Long and Winding Road,123451,2011
N/A,The Long and Winding Road,123451,N/A
Reel Music,The Long and Winding Road,123451,1982
The Beatles Ballads,The Long and Winding Road,123451,1980
N/A,The Long and Winding Road (Naked Version),4345173,N/A
Let It Be... Naked,The Long and Winding Road (Naked Version),4345173,2003
Anthology 3,The Long and Winding Road (Savile Row Sessions),5259994,1996
N/A,The Long and Winding Road (Savile Row Sessions),5259994,N/A
The U.S. Albums,The Night Before,123811,2014
The Beatles (The Original Studio Recordings) Boxset,The Night Before,123811,2009
Help! (US),The Night Before,123811,1965
N/A,The Night Before,123811,N/A
Rock 'n' Roll Music,The Night Before,123811,1976
Help! (UK),The Night Before,123811,1965
Now Again!,The No-No Song,120722,1974
Anthology 1,The Sheik of Araby,210546,1995
N/A,The Sheik of Araby,210546,N/A
N/A,The Walk,5259946,N/A
Rubber Soul (US),The Word,71855,1965
N/A,The Word,71855,N/A
The Beatles (The Original Studio Recordings) Boxset,The Word,71855,2009
The U.S. Albums,The Word,71855,2014
Rubber Soul (UK),The Word,71855,1965
N/A,There's A Place (Live),4696386,N/A
On Air - Live At The BBC Volume 2,There's A Place (Live),4696386,2013
The Japan Box,There's a Place,117723,2014
Introducing... The Beatles,There's a Place,117723,1964
Twist and Shout (EP),There's a Place,117723,1963
The Beatles - At Home with the Beatles,There's a Place,117723,2020
Please Please Me,There's a Place,117723,1963
Twist and Shout,There's a Place,117723,1964
The Beatles (The Original Studio Recordings) Boxset,There's a Place,117723,2009
N/A,There's a Place,117723,N/A
The Beatles Bootleg Recordings 1963,There's a Place (Take 8),5343660,2013
The Beatles Bootleg Recordings 1963,There's a Place (Take 9),5343661,2013
The Beatles Bootleg Recordings 1963,There's a Place (Takes 5 & 6),5343659,2013
The Beatles Again!!!,Things We Said Today,111335,1964
The U.S. Albums,Things We Said Today,111335,2014
Something New,Things We Said Today,111335,1964
A Hard Day's Night (UK),Things We Said Today,111335,1964
Extracts from the Album A Hard Day's Night (EP),Things We Said Today,111335,1964
N/A,Things We Said Today,111335,N/A
The Singles Collection,Things We Said Today,111335,2019
The Beatles (The Original Studio Recordings) Boxset,Things We Said Today,111335,2009
Live At The BBC. Disk 2,Things We Said Today [Live at the BBC Disk 2],5402941,1994
N/A,Things We Said Today [Live at the BBC Disk 2],5402941,N/A
The Beatles at the Hollywood Bowl,Things We Said Today [Live at the Hollywood Bowl],5376387,1977
Live at the Hollywood Bowl,Things We Said Today [Live at the Hollywood Bowl],5376387,2016
N/A,Things We Said Today [Live at the Hollywood Bowl],5376387,N/A
The Beatles (The Original Studio Recordings) Boxset,Think for Yourself,71854,2009
N/A,Think for Yourself,71854,N/A
Rubber Soul (US),Think for Yourself,71854,1965
Rubber Soul (UK),Think for Yourself,71854,1965
The U.S. Albums,Think for Yourself,71854,2014
Yellow Submarine Songtrack,Think for Yourself,71854,1999
The U.S. Albums,This Boy,123522,2014
Anthology 1,This Boy,123522,1995
Four by the Beatles (EP),This Boy,123522,1964
Love Songs,This Boy,123522,1977
The Singles Collection,This Boy,123522,2019
The Beatles' Long Tall Sally,This Boy,123522,1964
The Beatles (EP),This Boy,123522,1981
Past Masters * Volume One,This Boy,123522,1988
Meet the Beatles!,This Boy,123522,1964
N/A,This Boy,123522,N/A
Rarities,This Boy,123522,1978
Free As A Bird (EP),This Boy (Take 12 & 13),6231977,1995
N/A,This Boy (Take 12 & 13),6231977,N/A
N/A,Three Cool Cats,210544,N/A
Anthology 1,Three Cool Cats,210544,1995
The Beatles (The Original Studio Recordings) Boxset,Ticket to Ride,123815,2009
1962-1966 (The Red Album),Ticket to Ride,123815,1973
Live At The BBC. Disk 2,Ticket to Ride,123815,1994
1,Ticket to Ride,123815,2000
Reel Music,Ticket to Ride,123815,1982
N/A,Ticket to Ride,123815,N/A
Help! (UK),Ticket to Ride,123815,1965
20 Greatest Hits,Ticket to Ride,123815,1982
The Singles Collection,Ticket to Ride,123815,2019
The U.S. Albums,Ticket to Ride,123815,2014
Help! (US),Ticket to Ride,123815,1965
Anthology 2,Ticket to Ride (Live on Blackpool Night Out),5373500,1996
N/A,Ticket to Ride (Live on Blackpool Night Out),5373500,N/A
N/A,Ticket to Ride [Live at the Hollywood Bowl],5376385,N/A
The Beatles at the Hollywood Bowl,Ticket to Ride [Live at the Hollywood Bowl],5376385,1977
Live at the Hollywood Bowl,Ticket to Ride [Live at the Hollywood Bowl],5376385,2016
With the Beatles,Till There Was You,123421,1963
The Japan Box,Till There Was You,123421,2014
Meet the Beatles!,Till There Was You,123421,1964
N/A,Till There Was You,123421,N/A
Anthology 1,Till There Was You,123421,1995
The Beatles (The Original Studio Recordings) Boxset,Till There Was You,123421,2009
The Beatles Ballads,Till There Was You,123421,1980
The U.S. Albums,Till There Was You,123421,2014
